#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
12430	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Brama M (2007)	17125913	178366	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12431	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Micevych PE (2007)	17095591	179458	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12432	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Notch EG (2009)	19237207	179459	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12433	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12434	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Lehnes K (2007)	17138652	178365	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12435	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Bennink HJ (2009)	19434891	179462	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12436	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Mukai H (2006)	17142999	179461	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
12437	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Garcia-Segura LM (2006)	17124377	179460	967	Ethinyl Estradiol	17-ethinylestradiol|17-ethinyl-3,17-estradiol|17 alpha-Ethinylestradiol|Ethinyloestradiol|Ethinyl-Oestranol|Ethinylestradiolum|Etinilestradiol|17 alpha-Ethynyloestradiol|Ethinylestriol|17alpha-Ethinyl estradiol|Ethynylestradiol|17-ethynylestradiol|17-ethinyl-3,17-oestradiol|17 alpha-Ethynylestradiol|Ethynyloestradiol|Ethinylestradiol|Ethynyl estradiol	sronyx|linessa 21|levonorgestr	DRUGBANK	DB00977	C20H24O2	small molecule	G03AA09|G03AA08|G03AB01|L02AA03|G03AB07|G03AB04|G03AB05|G03AA01|G03AA03|G03AA02|G03AA05|G03AA04|G03AA07|G03AA06|G03AB02|G03CA01|G03AB03|G03AA16|G03AA15|G03AA12|G03AA13|G03AA10|G03AA11|G03AB06	57-63-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BFPYWIDHMRZLRN-RHKZOZTBNA-N
13387	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	del Rio B (2004)	15229223	179956	1053	Melatonin	5-methoxy-N-acetyltryptamine|Melatonin|N-Acetyl-5-methoxytryptamine|Melatonine|N-[2-(5-methoxyindol-3-yl)ethyl]acetamide	-	DRUGBANK	DB01065	C13H16N2O2	small molecule	N05CH01	73-31-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	DRLFMBDRBRZALE-UHFFFAOYSA-N
13388	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Yoo YM (2009)	19796047	179955	1053	Melatonin	5-methoxy-N-acetyltryptamine|Melatonin|N-Acetyl-5-methoxytryptamine|Melatonine|N-[2-(5-methoxyindol-3-yl)ethyl]acetamide	-	DRUGBANK	DB01065	C13H16N2O2	small molecule	N05CH01	73-31-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	DRLFMBDRBRZALE-UHFFFAOYSA-N
13825	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	allosteric modulator	target	Barker S (2006)	16806905	180192	1096	Trilostane	Trilostano|Trilostanum	-	DRUGBANK	DB01108	C20H27NO3	small molecule	H02CA01	13647-35-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVJXBPDAXMEYOA-CXANFOAXSA-N
13826	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	allosteric modulator	target	Puddefoot JR (2002)	12209583	180191	1096	Trilostane	Trilostano|Trilostanum	-	DRUGBANK	DB01108	C20H27NO3	small molecule	H02CA01	13647-35-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVJXBPDAXMEYOA-CXANFOAXSA-N
13827	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	allosteric modulator	target	Puddefoot JR (2006)	17109615	180190	1096	Trilostane	Trilostano|Trilostanum	-	DRUGBANK	DB01108	C20H27NO3	small molecule	H02CA01	13647-35-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KVJXBPDAXMEYOA-CXANFOAXSA-N
14530	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Farooqui M (2006)	16546975	180500	1171	Naloxone	Naloxona|N-Allylnoroxymorphone|Nalossone|Naloxone|L-Naloxone|1-N-Allyl-14-hydroxynordihydromorphinone|EN 1530 Base|17-Allyl-3,14-dihydroxy-4,5alpha-epoxymorphinan-6-one|Naloxonum	naloxone hydrochloride|naloxon	DRUGBANK	DB01183	C19H21NO4	small molecule	V03AB15	465-65-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UZHSEJADLWPNLE-GRGSLBFTSA-N
14566	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Sledge GW (2000)	10637238	180526	1173	Fluoxymesterone	9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|17-Methyl-9-fluoro-11-hydroxytesterone|Fluoxymesteronum|Fluoximesterona|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone	androxy|halotestin	DRUGBANK	DB01185	C20H29FO3	small molecule	G03BA01	76-43-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YLRFCQOZQXIBAB-RBZZARIASA-N
14567	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Perloff M (1996)	8622076	180527	1173	Fluoxymesterone	9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|17-Methyl-9-fluoro-11-hydroxytesterone|Fluoxymesteronum|Fluoximesterona|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone	androxy|halotestin	DRUGBANK	DB01185	C20H29FO3	small molecule	G03BA01	76-43-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YLRFCQOZQXIBAB-RBZZARIASA-N
14568	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Swain SM (1988)	3058238	180524	1173	Fluoxymesterone	9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|17-Methyl-9-fluoro-11-hydroxytesterone|Fluoxymesteronum|Fluoximesterona|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone	androxy|halotestin	DRUGBANK	DB01185	C20H29FO3	small molecule	G03BA01	76-43-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YLRFCQOZQXIBAB-RBZZARIASA-N
14569	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Pearson OH (1982)	7044524	180525	1173	Fluoxymesterone	9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|17-Methyl-9-fluoro-11-hydroxytesterone|Fluoxymesteronum|Fluoximesterona|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone	androxy|halotestin	DRUGBANK	DB01185	C20H29FO3	small molecule	G03BA01	76-43-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YLRFCQOZQXIBAB-RBZZARIASA-N
14570	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Ingle JN (2006)	16538529	180528	1173	Fluoxymesterone	9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|17-Methyl-9-fluoro-11-hydroxytesterone|Fluoxymesteronum|Fluoximesterona|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone	androxy|halotestin	DRUGBANK	DB01185	C20H29FO3	small molecule	G03BA01	76-43-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	YLRFCQOZQXIBAB-RBZZARIASA-N
14710	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Tew KD (1983)	6364362	180571	1184	Estramustine	Estramustinum|Estradiol 3-(N,N-bis(2-chloroethyl)carbamate)|17beta-Estradiol 3-(bis(2-chloroethyl)carbamate)|17-Estradiol 3-(bis(2-chloroethyl)carbamate)|Estramustina|Estramustine	emcyt cap 140mg|emcyt	DRUGBANK	DB01196	C23H31Cl2NO3	small molecule	L01XX11	2998-57-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FRPJXPJMRWBBIH-RBRWEJTLSA-N
14711	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	von Schoultz E (1994)	7703721	180570	1184	Estramustine	Estramustinum|Estradiol 3-(N,N-bis(2-chloroethyl)carbamate)|17beta-Estradiol 3-(bis(2-chloroethyl)carbamate)|17-Estradiol 3-(bis(2-chloroethyl)carbamate)|Estramustina|Estramustine	emcyt cap 140mg|emcyt	DRUGBANK	DB01196	C23H31Cl2NO3	small molecule	L01XX11	2998-57-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FRPJXPJMRWBBIH-RBRWEJTLSA-N
14712	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Yoshizumi N (1985)	3989343	180568	1184	Estramustine	Estramustinum|Estradiol 3-(N,N-bis(2-chloroethyl)carbamate)|17beta-Estradiol 3-(bis(2-chloroethyl)carbamate)|17-Estradiol 3-(bis(2-chloroethyl)carbamate)|Estramustina|Estramustine	emcyt cap 140mg|emcyt	DRUGBANK	DB01196	C23H31Cl2NO3	small molecule	L01XX11	2998-57-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FRPJXPJMRWBBIH-RBRWEJTLSA-N
14713	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Fernoe M (1987)	3314674	180569	1184	Estramustine	Estramustinum|Estradiol 3-(N,N-bis(2-chloroethyl)carbamate)|17beta-Estradiol 3-(bis(2-chloroethyl)carbamate)|17-Estradiol 3-(bis(2-chloroethyl)carbamate)|Estramustina|Estramustine	emcyt cap 140mg|emcyt	DRUGBANK	DB01196	C23H31Cl2NO3	small molecule	L01XX11	2998-57-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FRPJXPJMRWBBIH-RBRWEJTLSA-N
16101	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Cleuren AC (2010)	20524981	181154	1321	Mestranol	-	ortho-novum 1/50 tablets (28 d	DRUGBANK	DB01357	C21H26O2	small molecule	-	72-33-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	IMSSROKUHAOUJS-ZTUUXWJNNA-N
16102	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Dulos J (2010)	20497523	181155	1321	Mestranol	-	ortho-novum 1/50 tablets (28 d	DRUGBANK	DB01357	C21H26O2	small molecule	-	72-33-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	IMSSROKUHAOUJS-ZTUUXWJNNA-N
16103	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	1321	Mestranol	-	ortho-novum 1/50 tablets (28 d	DRUGBANK	DB01357	C21H26O2	small molecule	-	72-33-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	IMSSROKUHAOUJS-ZTUUXWJNNA-N
16495	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Fujimoto J (1995)	7540578	181316	1355	Danazol	Cyclomen|Danazolum|Danocrine	cyclomen|danazol	DRUGBANK	DB01406	C22H27NO2	small molecule	G03XA01	17230-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POZRVZJJTULAOH-LHZXLZLDSA-N
16496	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Snyder BW (1990)	2326286	181314	1355	Danazol	Cyclomen|Danazolum|Danocrine	cyclomen|danazol	DRUGBANK	DB01406	C22H27NO2	small molecule	G03XA01	17230-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POZRVZJJTULAOH-LHZXLZLDSA-N
16497	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Sanfilippo JS (1985)	4039467	181315	1355	Danazol	Cyclomen|Danazolum|Danocrine	cyclomen|danazol	DRUGBANK	DB01406	C22H27NO2	small molecule	G03XA01	17230-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POZRVZJJTULAOH-LHZXLZLDSA-N
16498	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	1355	Danazol	Cyclomen|Danazolum|Danocrine	cyclomen|danazol	DRUGBANK	DB01406	C22H27NO2	small molecule	G03XA01	17230-88-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	POZRVZJJTULAOH-LHZXLZLDSA-N
16656	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Csaba G (1996)	8820988	181410	1379	Allylestrenol	Perselin|Allyloestrenol|Allyl estrenol	-	DRUGBANK	DB01431	C21H32O	small molecule	G03DC01	432-60-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ATXHVCQZZJYMCF-XUDSTZEESA-N
16657	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Yuri T (2007)	17203775	175786	1379	Allylestrenol	Perselin|Allyloestrenol|Allyl estrenol	-	DRUGBANK	DB01431	C21H32O	small molecule	G03DC01	432-60-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ATXHVCQZZJYMCF-XUDSTZEESA-N
16658	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Montero Girard G (2007)	17341305	175787	1379	Allylestrenol	Perselin|Allyloestrenol|Allyl estrenol	-	DRUGBANK	DB01431	C21H32O	small molecule	G03DC01	432-60-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ATXHVCQZZJYMCF-XUDSTZEESA-N
16659	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Kumar AS (2007)	17103262	175785	1379	Allylestrenol	Perselin|Allyloestrenol|Allyl estrenol	-	DRUGBANK	DB01431	C21H32O	small molecule	G03DC01	432-60-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ATXHVCQZZJYMCF-XUDSTZEESA-N
16660	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Ghebeh H (2007)	17415709	175788	1379	Allylestrenol	Perselin|Allyloestrenol|Allyl estrenol	-	DRUGBANK	DB01431	C21H32O	small molecule	G03DC01	432-60-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ATXHVCQZZJYMCF-XUDSTZEESA-N
16661	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Lessey BA (2006)	17118173	175789	1379	Allylestrenol	Perselin|Allyloestrenol|Allyl estrenol	-	DRUGBANK	DB01431	C21H32O	small molecule	G03DC01	432-60-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ATXHVCQZZJYMCF-XUDSTZEESA-N
17494	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	unknown	target	Berman HM (2000)	10592235	172122	1582	Genistein	Genisterin|5,7,4'-Trihydroxyisoflavone|4',5, 7-Trihydroxyisoflavone|Genisteol	-	DRUGBANK	DB01645	C15H10O5	small molecule	-	446-72-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	TZBJGXHYKVUXJN-UHFFFAOYSA-N
17631	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	binder	target	Chen F (2005)	15994348	181621	1643	Prasterone	Dehydroandrosterone|3-hydroxyandrost-5-en-17-one|Dehydroepiandrosterone|Dehydroisoandrosterone|5-dehydroepiandrosterone|3beta-hydroxyandrost-5-en-17-one|3-beta-Hydroxy-5-androsten-17-one|5-DHEA|DHEA	prastera	DRUGBANK	DB01708	C19H28O2	small molecule	A14AA07|G03EA03	53-43-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FMGSKLZLMKYGDP-USOAJAOKSA-N
19548	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	unknown	target	Imming P (2006)	17016423	171742	2507	Compound 19	-	-	DRUGBANK	DB02615	C27H29NO4S	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UZOOIPXOYYJULJ-OALGXETFSA-N
19549	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	unknown	target	Overington JP (2006)	17139284	171741	2507	Compound 19	-	-	DRUGBANK	DB02615	C27H29NO4S	small molecule	-	-	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UZOOIPXOYYJULJ-OALGXETFSA-N
19756	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	unknown	target	Imming P (2006)	17016423	171742	2603	Compound 18	-	-	DRUGBANK	DB02715	C27H29NO4S	small molecule	-	31112-66-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UZOOIPXOYYJULJ-OALGXETFSA-N
19757	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	unknown	target	Overington JP (2006)	17139284	171741	2603	Compound 18	-	-	DRUGBANK	DB02715	C27H29NO4S	small molecule	-	31112-66-0	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UZOOIPXOYYJULJ-OALGXETFSA-N
