#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
15020	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Zhang X (2000)	11040338	180705	1210	Budesonide	(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	pulmicort nebuamp 0.25 mg/ml|u	DRUGBANK	DB01222	C25H34O6	small molecule	R03AK12|A07EA06|R03AK07|R03BA02|D07AC09|R01AD05	51333-22-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOVIALXJUBGFJZ-KWVAZRHASA-N
15021	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Chen X (2002)	11752352	171740	1210	Budesonide	(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	pulmicort nebuamp 0.25 mg/ml|u	DRUGBANK	DB01222	C25H34O6	small molecule	R03AK12|A07EA06|R03AK07|R03BA02|D07AC09|R01AD05	51333-22-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOVIALXJUBGFJZ-KWVAZRHASA-N
15022	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Zhang X (2001)	11730731	177112	1210	Budesonide	(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	pulmicort nebuamp 0.25 mg/ml|u	DRUGBANK	DB01222	C25H34O6	small molecule	R03AK12|A07EA06|R03AK07|R03BA02|D07AC09|R01AD05	51333-22-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOVIALXJUBGFJZ-KWVAZRHASA-N
15023	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Kompella UB (2003)	12601049	180708	1210	Budesonide	(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	pulmicort nebuamp 0.25 mg/ml|u	DRUGBANK	DB01222	C25H34O6	small molecule	R03AK12|A07EA06|R03AK07|R03BA02|D07AC09|R01AD05	51333-22-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VOVIALXJUBGFJZ-KWVAZRHASA-N
15169	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Vaitkuviene A (2006)	16963802	180771	1222	Dexamethasone	Decadron|9-Fluoro-16-methylprednisolone|Dexamethasonum|9alpha-Fluoro-16alpha-methylprednisolone|16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol|16-Methyl-9-fluoro-1-dehydrocortisol|1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone|Dexamethasone|Dexametasona|1-Dehydro-16-methyl-9-fluorohydrocortisone	cresophene liq|maxidex ont 0.1	DRUGBANK	DB01234	C22H29FO5	small molecule	S01CA01|D10AA03|S02BA06|S01CB01|S03BA01|A01AC02|S02CA06|H02AB02|D07AB19|S03CA01|R01AD53|R01AD03|S01BA01|D07XB05|C05AA09|D07CB04	50-02-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-CXSFZGCWSA-N
15170	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Wang D (2007)	16971495	180770	1222	Dexamethasone	Decadron|9-Fluoro-16-methylprednisolone|Dexamethasonum|9alpha-Fluoro-16alpha-methylprednisolone|16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol|16-Methyl-9-fluoro-1-dehydrocortisol|1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone|Dexamethasone|Dexametasona|1-Dehydro-16-methyl-9-fluorohydrocortisone	cresophene liq|maxidex ont 0.1	DRUGBANK	DB01234	C22H29FO5	small molecule	S01CA01|D10AA03|S02BA06|S01CB01|S03BA01|A01AC02|S02CA06|H02AB02|D07AB19|S03CA01|R01AD53|R01AD03|S01BA01|D07XB05|C05AA09|D07CB04	50-02-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-CXSFZGCWSA-N
15171	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	1222	Dexamethasone	Decadron|9-Fluoro-16-methylprednisolone|Dexamethasonum|9alpha-Fluoro-16alpha-methylprednisolone|16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol|16-Methyl-9-fluoro-1-dehydrocortisol|1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone|Dexamethasone|Dexametasona|1-Dehydro-16-methyl-9-fluorohydrocortisone	cresophene liq|maxidex ont 0.1	DRUGBANK	DB01234	C22H29FO5	small molecule	S01CA01|D10AA03|S02BA06|S01CB01|S03BA01|A01AC02|S02CA06|H02AB02|D07AB19|S03CA01|R01AD53|R01AD03|S01BA01|D07XB05|C05AA09|D07CB04	50-02-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-CXSFZGCWSA-N
15172	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Warne JP (2006)	16835395	180768	1222	Dexamethasone	Decadron|9-Fluoro-16-methylprednisolone|Dexamethasonum|9alpha-Fluoro-16alpha-methylprednisolone|16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol|16-Methyl-9-fluoro-1-dehydrocortisol|1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone|Dexamethasone|Dexametasona|1-Dehydro-16-methyl-9-fluorohydrocortisone	cresophene liq|maxidex ont 0.1	DRUGBANK	DB01234	C22H29FO5	small molecule	S01CA01|D10AA03|S02BA06|S01CB01|S03BA01|A01AC02|S02CA06|H02AB02|D07AB19|S03CA01|R01AD53|R01AD03|S01BA01|D07XB05|C05AA09|D07CB04	50-02-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-CXSFZGCWSA-N
15173	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Funato H (2006)	16956592	180769	1222	Dexamethasone	Decadron|9-Fluoro-16-methylprednisolone|Dexamethasonum|9alpha-Fluoro-16alpha-methylprednisolone|16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol|16-Methyl-9-fluoro-1-dehydrocortisol|1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone|Dexamethasone|Dexametasona|1-Dehydro-16-methyl-9-fluorohydrocortisone	cresophene liq|maxidex ont 0.1	DRUGBANK	DB01234	C22H29FO5	small molecule	S01CA01|D10AA03|S02BA06|S01CB01|S03BA01|A01AC02|S02CA06|H02AB02|D07AB19|S03CA01|R01AD53|R01AD03|S01BA01|D07XB05|C05AA09|D07CB04	50-02-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-CXSFZGCWSA-N
15174	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Grossman R (2006)	16891588	174981	1222	Dexamethasone	Decadron|9-Fluoro-16-methylprednisolone|Dexamethasonum|9alpha-Fluoro-16alpha-methylprednisolone|16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol|16-Methyl-9-fluoro-1-dehydrocortisol|1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone|Dexamethasone|Dexametasona|1-Dehydro-16-methyl-9-fluorohydrocortisone	cresophene liq|maxidex ont 0.1	DRUGBANK	DB01234	C22H29FO5	small molecule	S01CA01|D10AA03|S02BA06|S01CB01|S03BA01|A01AC02|S02CA06|H02AB02|D07AB19|S03CA01|R01AD53|R01AD03|S01BA01|D07XB05|C05AA09|D07CB04	50-02-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-CXSFZGCWSA-N
15470	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Shaw JR (2007)	17038445	174983	1247	Desonide	11beta,21-Dihydroxy-16alpha,17alpha-isopropylidenedioxypregna-1,4-diene-3,20-dione|16alpha,17alpha-Isopropylidenedioxyprednisolone|11beta,21-Dihydroxy-16alpha,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione|Desonidum|Desonida|16alpha-Hydroxyprednisole-16,17-acetonide|16alpha-Hydroxyprednisolone-16alpha,17-acetonide|11beta,21-Dihydroxy-16alpha,17-isopropylidenedioxypregna-1,4-diene-3,20-dione|Desfluorotriamcinolone acetonide	tridesilon crm 0.05%|verdeso|t	DRUGBANK	DB01260	C24H32O6	small molecule	S01BA11|D07AB08|D07BB02	638-94-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WBGKWQHBNHJJPZ-LECWWXJVSA-N
15471	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Otte C (2010)	20371666	180892	1247	Desonide	11beta,21-Dihydroxy-16alpha,17alpha-isopropylidenedioxypregna-1,4-diene-3,20-dione|16alpha,17alpha-Isopropylidenedioxyprednisolone|11beta,21-Dihydroxy-16alpha,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione|Desonidum|Desonida|16alpha-Hydroxyprednisole-16,17-acetonide|16alpha-Hydroxyprednisolone-16alpha,17-acetonide|11beta,21-Dihydroxy-16alpha,17-isopropylidenedioxypregna-1,4-diene-3,20-dione|Desfluorotriamcinolone acetonide	tridesilon crm 0.05%|verdeso|t	DRUGBANK	DB01260	C24H32O6	small molecule	S01BA11|D07AB08|D07BB02	638-94-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WBGKWQHBNHJJPZ-LECWWXJVSA-N
15472	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Russell GM (2010)	20427668	180893	1247	Desonide	11beta,21-Dihydroxy-16alpha,17alpha-isopropylidenedioxypregna-1,4-diene-3,20-dione|16alpha,17alpha-Isopropylidenedioxyprednisolone|11beta,21-Dihydroxy-16alpha,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione|Desonidum|Desonida|16alpha-Hydroxyprednisole-16,17-acetonide|16alpha-Hydroxyprednisolone-16alpha,17-acetonide|11beta,21-Dihydroxy-16alpha,17-isopropylidenedioxypregna-1,4-diene-3,20-dione|Desfluorotriamcinolone acetonide	tridesilon crm 0.05%|verdeso|t	DRUGBANK	DB01260	C24H32O6	small molecule	S01BA11|D07AB08|D07BB02	638-94-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WBGKWQHBNHJJPZ-LECWWXJVSA-N
16256	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Schlechte JA (1982)	7062741	181228	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16257	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Schlechte JA (1982)	7054210	181229	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16258	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Rautanen A (2006)	16895953	174979	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16259	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Shaw JR (2007)	17038445	174983	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16260	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hammer F (2006)	16980198	174982	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16261	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Grossman R (2006)	16891588	174981	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16262	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Sher L (2006)	17086345	174980	1336	Cortisone acetate	Cortisyl|Cortone acetate	cortisone acetate|cortisone ac	DRUGBANK	DB01380	C23H30O6	small molecule	S01BA03|H02AB10	50-04-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	ITRJWOMZKQRYTA-RFZYENFJSA-N
16284	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Fitzgerald P (2006)	16255837	178667	1339	Paramethasone	Dillar	-	DRUGBANK	DB01384	C22H29FO5	small molecule	H02AB05	53-33-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MKPDWECBUAZOHP-AFYJWTTESA-N
16285	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Rautanen A (2006)	16895953	174979	1339	Paramethasone	Dillar	-	DRUGBANK	DB01384	C22H29FO5	small molecule	H02AB05	53-33-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MKPDWECBUAZOHP-AFYJWTTESA-N
16286	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Shaw JR (2007)	17038445	174983	1339	Paramethasone	Dillar	-	DRUGBANK	DB01384	C22H29FO5	small molecule	H02AB05	53-33-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MKPDWECBUAZOHP-AFYJWTTESA-N
16287	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hammer F (2006)	16980198	174982	1339	Paramethasone	Dillar	-	DRUGBANK	DB01384	C22H29FO5	small molecule	H02AB05	53-33-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MKPDWECBUAZOHP-AFYJWTTESA-N
16288	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Grossman R (2006)	16891588	174981	1339	Paramethasone	Dillar	-	DRUGBANK	DB01384	C22H29FO5	small molecule	H02AB05	53-33-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MKPDWECBUAZOHP-AFYJWTTESA-N
16289	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Sher L (2006)	17086345	174980	1339	Paramethasone	Dillar	-	DRUGBANK	DB01384	C22H29FO5	small molecule	H02AB05	53-33-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	MKPDWECBUAZOHP-AFYJWTTESA-N
16552	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Barnes NC (2007)	17530144	181353	1359	Ciclesonide	-	apo-ciclesonide|alvesco|omnari	DRUGBANK	DB01410	C32H44O7	small molecule	R01AD13|R03BA08	126544-47-6	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	LUKZNWIVRBCLON-GXOBDPJESA-N
18732	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	unknown	target	Imming P (2006)	17016423	171742	2123	Hexane-1,6-Diol	-	-	DRUGBANK	DB02210	C6H14O2	small molecule	-	629-11-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XXMIOPMDWAUFGU-UHFFFAOYSA-N
18733	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	unknown	target	Overington JP (2006)	17139284	171741	2123	Hexane-1,6-Diol	-	-	DRUGBANK	DB02210	C6H14O2	small molecule	-	629-11-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XXMIOPMDWAUFGU-UHFFFAOYSA-N
24833	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Jamal KN (2009)	19668594	182122	5635	Difluprednate	DFBA|Durezol|Difluoroprednisolone butyrate acetate	durezol	DRUGBANK	DB06781	C27H34F2O7	small molecule	D07AC19	23674-86-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WYQPLTPSGFELIB-JTQPXKBDSA-N
24834	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Tajika T (2010)	20509750	182155	5635	Difluprednate	DFBA|Durezol|Difluoroprednisolone butyrate acetate	durezol	DRUGBANK	DB06781	C27H34F2O7	small molecule	D07AC19	23674-86-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WYQPLTPSGFELIB-JTQPXKBDSA-N
27892	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Gemzell-Danielsson K (2013)	23437846	196017	8104	Ulipristal	-	ella|fibristal	DRUGBANK	DB08867	C28H35NO3	small molecule	G03XB02|G03AD02	159811-51-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	HKDLNTKNLJPAIY-WKWWZUSTSA-N
